DEPT,TOC
3974.5255255255256,3.0800667108216313
3982.357357357357,3.0784679590557356
3990.189189189189,3.078680230359714
3998.0210210210207,3.077984510964824
4005.8528528528527,3.078590956314625
4013.6846846846847,3.084303720562317
4021.5165165165163,3.0944347722920966
4029.3483483483483,3.1078861156464606
4037.1801801801803,3.1215852598922176
4045.012012012012,3.1442626955354065
4052.843843843844,3.1810638368456132
4060.6756756756754,3.220967682532776
4068.5075075075074,3.241611029813899
4076.3393393393394,3.229426541798025
4084.171171171171,3.2025572795247084
4092.003003003003,3.1808966669980916
4099.8348348348345,3.1692016781089922
4107.666666666666,3.1721127249956265
4115.4984984984985,3.20445812020394
4123.33033033033,3.2501310684411147
4131.162162162162,3.264346113934314
4138.993993993994,3.231869117448033
4146.825825825826,3.1956332111226065
4154.657657657657,3.180397771501565
4162.48948948949,3.1678627677530167
4170.321321321321,3.148904088136047
4178.153153153153,3.1233326238656463
4185.984984984985,3.099394931266761
4193.816816816817,3.0819036571886302
4201.648648648648,3.0665352029487303
4209.480480480481,3.040937809544933
4217.312312312312,2.9918754373684604
4225.144144144144,2.942962085667291
4232.975975975976,2.926409155542793
4240.807807807808,2.9404866744819853
4248.639639639639,2.954193528522325
